INSTANCE: MQ3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
179 4275.43167 4293.013592199999 6090.342706146409 2.57797908782959
180 4275.43167 4296.8917599999995 6667.688592530906 2.591820001602173
181 4275.43167 4295.4360302 7137.426166673678 2.6054229736328125
182 4275.43167 4296.646164733333 7376.601099673832 2.619117021560669
183 4275.43167 4301.503919899999 9843.936663488026 2.632843017578125
184 4275.43167 4302.231082733332 9743.336826371571 2.6464340686798096
185 4275.43167 4298.3171925999995 7187.263933394992 2.660287857055664
186 4275.43167 4288.174855533332 3553.782740847857 2.6738648414611816
187 4275.43167 4297.8652593 7183.946633410451 2.687256097793579
188 4275.43167 4296.010008133332 5888.754641425345 2.7010610103607178
189 4275.43167 4300.173540866666 7711.900588401703 2.7151730060577393
190 4275.43167 4296.579616266666 6929.877564797485 2.729526996612549
191 4275.43167 4299.626340533334 8340.996784461233 2.743746042251587
192 4275.43167 4294.718792666666 6786.867173781807 2.7576181888580322
193 4275.43167 4297.548736299999 7350.334980917497 2.771914005279541
194 4275.43167 4294.201924399999 5127.6436576902015 2.786600112915039
195 4275.43167 4287.990905366666 3589.8254492483047 2.801017999649048
196 4275.43167 4291.8286769999995 5174.3908991869075 2.81522798538208
197 4275.43167 4289.065202733333 3638.655467622195 2.8297362327575684
198 4275.43167 4299.819823433333 10272.865101825373 2.84384822845459
199 4275.43167 4299.524247333333 10969.860372891544 2.8580210208892822
200 4275.43167 4297.435480366666 10473.033480664702 2.8722620010375977
201 4275.43167 4300.7136622 10360.320529329763 2.8865578174591064
202 4275.43167 4304.7990918333335 11045.645127426626 2.901603937149048
203 4275.43167 4300.228629899999 9163.215880371697 2.9166419506073
204 4275.43167 4300.110675566665 8800.951920409429 2.9312360286712646
205 4275.43167 4298.8736375 7790.056400179045 2.94484806060791
206 4275.43167 4291.264345466665 4907.4360003064 2.9585649967193604
207 4275.43167 4296.322520299999 7322.867504529356 2.972177028656006
208 4275.43167 4297.933372999999 7203.653134060182 2.9858641624450684
209 4275.43167 4295.526673266667 6197.604615152778 2.9994969367980957
210 4275.43167 4295.361051066666 7140.744191851777 3.01305890083313
211 4275.43167 4295.707898533333 6097.557357857223 3.0266311168670654
212 4275.43167 4302.129294833333 9627.53381908208 3.040585994720459
213 4275.43167 4301.366067999998 10353.653057067046 3.054279088973999
214 4275.43167 4300.593237999999 8070.99966333009 3.06889009475708
215 4275.43167 4300.883215566666 8577.073720625667 3.0831830501556396
216 4275.43167 4289.711988899999 5068.813153225867 3.0971450805664062
217 4275.43167 4295.602534466666 6653.01898180886 3.110727071762085
218 4275.43167 4290.550686933332 4621.658932648746 3.1245710849761963
219 4275.43167 4296.456761133332 8427.74621830968 3.1381428241729736
220 4275.43167 4299.636585166666 9311.189675792139 3.151587963104248
221 4275.43167 4301.325155933333 9457.611266563643 3.1653339862823486
222 4275.43167 4302.806178433332 9423.770063136708 3.178845167160034
223 4275.43167 4303.488461133333 10222.303621112513 3.192359209060669
224 4275.43167 4305.679807566667 10266.0108396061 3.2061691284179688
225 4275.43167 4303.553979266666 10554.604610899278 3.219666004180908
226 4275.43167 4303.536335233332 10045.36561233581 3.2331809997558594
227 4275.43167 4296.8876513666655 7081.804505345508 3.2468531131744385
228 4275.43167 4298.523522933333 8431.6294038269 3.260577917098999
229 4275.43167 4300.722932899999 9459.867153110325 3.274070978164673
230 4275.43167 4297.747220833333 9115.97536525205 3.2877800464630127
231 4275.43167 4291.056569299999 5176.039047643523 3.3014590740203857
232 4275.43167 4291.375841766666 6019.171235376601 3.3150110244750977
233 4275.43167 4289.005343533332 4403.605110607878 3.3286609649658203
234 4275.43167 4289.524542599998 4244.940616707512 3.3425190448760986
235 4275.43167 4292.162817366667 6252.787016793388 3.3560328483581543
236 4275.43167 4293.404285333332 6841.768538953078 3.370013952255249
237 4275.43167 4292.564084933333 5578.847764048572 3.3838419914245605
238 4275.43167 4298.993454333333 7983.692492995872 3.397439956665039
239 4275.43167 4296.988917399999 7321.982429365179 3.4111850261688232
240 4275.43167 4301.569122633333 8810.12675044585 3.425361156463623
241 4275.43167 4305.370073466665 10785.867900422101 3.4396121501922607
242 4275.43167 4300.5858516 8196.715322601654 3.4535388946533203
243 4275.43167 4305.242716533332 11747.833524734731 3.4670779705047607
244 4275.43167 4302.377253666666 9858.70929542574 3.4803712368011475
245 4275.43167 4302.378746366666 12774.049289039747 3.4940168857574463
246 4275.43167 4300.0885302 11767.833841226131 3.5076370239257812
